"Company";"TypeName";"Inches";"Screen_size";"ScreenResolution_Width";"ScreenResolution_Length";"PPI";"Has_Touch_Screen";"Has_IPS_Panel";"Cpu_Brand";"CPU_Model";"Processing_speed";"Ram";"memory_type";"primary_memory";"secondary_memory";"weight";"price";"Intel";"AMD";"Nvidia";"macOS";"Windows";"Linux";"Android"
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.6;43636;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A9-Series 9420";2.9;4;"SSD";256;0;2.2;21258;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A12-Series 9720P";3.6;8;"HDD";1024;0;2.2;22857;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;1024;2.1;33110;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;1.9;23976;1;0;0;0;0;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;42357;1;0;0;0;1;0;0
"Acer";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i5";1.6;1;"SSD";256;0;1.6;53226;1;0;0;0;1;0;0
"Lenovo";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;16;"SSD";512;0;2.2;98834;0;0;1;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.8;63456;1;0;0;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;1;"AMD";"A10-Series 9620P";2.5;6;"HDD";2048;0;2.7;34898;0;1;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.5;66546;0;0;1;0;1;0;0
"Dell";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.8;8;"SSD";256;0;1.6;58021;0;0;1;0;0;1;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.0;38681;1;0;0;0;0;1;0
"Asus";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.5;15877;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.6;16;"SSD";512;0;1.9;76012;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.9;45664;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.6;8;"SSD";256;0;1.9;62817;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A6-Series 7310";2.0;4;"HDD";500;0;2.2;15877;0;1;0;0;1;0;0
"Mediacom";"Notebook";14.0;"Small";1200;1920;162;0;1;"Intel";"Atom Z8350";1.92;4;"HDD";32;0;1.4;14119;1;0;0;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;2.6;63936;0;0;1;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1440;2560;210;0;1;"Intel";"Core i7";2.5;64;"SSD";512;0;1.2;89864;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";768;1366;118;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;44574;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;79866;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";2160;3840;255;0;0;"Intel";"Core i7";2.8;32;"SSD";1024;1024;4.4;194972;0;0;1;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.7;71847;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;1.9;26101;1;0;0;0;0;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;1.7;34578;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.3;31409;0;1;0;0;0;1;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A9-Series 9420";3.0;4;"HDD";1024;0;2.1;26053;0;1;0;0;1;0;0
"Acer";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";128;1024;4.2;103096;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;12;"HDD";1024;0;2.3;34578;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A9-Series A9-9420";3.0;6;"SSD";128;1024;2.1;34632;0;1;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.4;29783;1;0;0;0;1;0;0
"Lenovo";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.4;51148;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;4;"HDD";1024;0;1.9;41505;1;0;0;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;0;2.6;128884;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;1.6;35111;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;1.8;111593;0;0;1;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;2.4;21887;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";128;1024;2.0;64308;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;8;"SSD";256;0;2.0;35431;1;0;0;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;81784;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.7;53226;1;0;0;0;1;0;0
"Lenovo";"Workstation";15.6;"Moderate";2160;3840;282;0;1;"Intel";"Core i7";2.8;16;"SSD";1024;0;2.5;175770;0;0;1;0;1;0;0
"Acer";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;1.7;17582;1;0;0;0;0;0;1
"Samsung";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.7;16;"SSD";256;0;0.8;87858;1;0;0;0;1;0;0
"Dell";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;60031;1;0;0;0;1;0;0
"HP";"Workstation";17.3;"High";1080;1920;127;0;1;"Intel";"Xeon E3-1535M";2.9;16;"SSD";256;0;3.0;233845;0;0;1;0;1;0;0
"Lenovo";"Netbook";11.6;"Small";768;1366;135;1;0;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;1.4;25308;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.8;101232;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;2.5;30849;0;0;1;0;0;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i7";2.7;4;"SSD";256;0;2.4;45282;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1800;3200;276;1;1;"Intel";"Core i5";1.8;8;"SSD";256;0;1.3;63882;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.2;58554;0;0;1;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;2.6;83170;0;0;1;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";2160;3840;282;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;4.4;152859;0;0;1;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;2.1;31914;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.5;55837;0;0;1;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i7";2.8;16;"SSD";256;0;1.2;99047;1;0;0;0;1;0;0
"Google";"Ultrabook";12.3;"Small";1600;2400;235;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;1.1;83063;1;0;0;0;0;0;1
"Asus";"Ultrabook";13.3;"Small";1800;3200;276;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.2;60153;1;0;0;0;1;0;0
"Dell";"Notebook";13.3;"Small";768;1366;118;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;1.7;45234;1;0;0;0;1;0;0
"Acer";"Notebook";13.3;"Small";768;1366;118;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;1.6;34898;1;0;0;0;1;0;0
"Asus";"Notebook";17.3;"High";768;1366;91;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;2.8;25059;0;0;1;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";2160;3840;282;1;1;"Intel";"Core i7";2.6;16;"SSD";128;1024;2.7;58554;0;0;1;0;1;0;0
"Samsung";"Ultrabook";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.3;85194;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;2.1;15877;1;0;0;0;0;1;0
"Samsung";"2 in 1 Convertible";15.0;"Moderate";1080;1920;147;1;0;"Intel";"Core i7";2.7;16;"SSD";256;0;1.7;95850;0;1;0;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";768;1366;112;0;1;"Intel";"Core i5";2.3;4;"SSD";128;0;1.8;54345;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.6;58554;0;0;1;0;1;0;0
"Asus";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;0;"Intel";"Core i7";2.7;12;"HDD";2048;0;2.3;44701;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";2160;3840;282;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;2.5;58347;0;0;1;0;1;0;0
"Acer";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i3";2.4;4;"SSD";128;0;1.8;33886;1;0;0;0;1;0;0
"Razer";"Gaming";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.8;16;"SSD";512;0;2.0;154458;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Pentium Dual";1.1;8;"SSD";128;0;2.0;31003;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;32;"SSD";1024;1024;4.4;191211;0;0;1;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";256;1024;4.3;125208;0;0;1;0;1;0;0
"Toshiba";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;1.5;93985;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Quad";1.6;8;"HDD";1024;0;2.2;17529;1;0;0;0;0;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;1.7;122490;1;0;0;0;1;0;0
"MSI";"Gaming";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;1.6;100752;0;0;1;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.2;58021;0;0;1;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;4;"HDD";1024;0;2.4;53226;0;0;1;0;1;0;0
"Acer";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;4.2;122490;0;0;1;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.6;52480;0;0;1;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.2;71341;0;0;1;0;1;0;0
"Vero";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.2;10810;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;8;"SSD";512;0;1.4;104961;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.1;51095;0;1;0;0;1;0;0
"Apple";"Ultrabook";12.0;"Small";1440;2304;226;0;1;"Intel";"Core M";1.2;8;"Flash Storage";512;0;0.9;62071;1;0;0;1;0;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1440;2560;210;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.4;124142;1;0;0;0;1;0;0
"Asus";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.6;15930;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;2.0;43156;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.9;"Small";1080;1920;158;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;71874;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;8;"SSD";256;0;2.0;39373;0;1;0;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;3.1;110017;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.4;58554;1;0;0;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;79866;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";2160;3840;282;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.1;93186;0;0;1;0;1;0;0
"Dell";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Pentium Quad";1.1;4;"SSD";128;0;1.6;39640;1;0;0;0;1;0;0
"HP";"Netbook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i5";2.6;8;"SSD";256;0;1.3;74005;1;0;0;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;41558;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A12-Series 9700P";2.5;8;"HDD";2048;0;2.0;33513;0;1;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";2160;3840;282;0;0;"Intel";"Core i7";2.8;16;"SSD";512;0;2.6;89457;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.4;32447;0;0;1;0;1;0;0
"HP";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;12;"HDD";1024;0;3.7;93186;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";512;1024;2.9;128671;0;0;1;0;1;0;0
"Samsung";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;0.8;79866;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.0;51202;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;42081;0;1;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.3;99047;1;0;0;0;1;0;0
"Razer";"Ultrabook";12.5;"Small";2160;3840;352;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;1.3;95850;1;0;0;0;1;0;0
"HP";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;1.2;20512;1;0;0;0;0;0;1
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";128;1024;4.4;133467;0;0;1;0;1;0;0
"Dell";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.8;40226;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;2.1;26101;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;1.3;58075;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.7;8;"SSD";512;0;1.1;133146;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.4;63882;0;0;1;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"Flash Storage";256;0;1.1;99900;1;0;0;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Pentium Dual";2.1;4;"SSD";128;0;1.8;26586;1;0;0;0;1;0;0
"Asus";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.1;72354;1;0;0;0;1;0;0
"Dell";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;1.8;31168;1;0;0;0;1;0;0
"Acer";"Netbook";11.6;"Small";768;1366;135;0;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.4;18914;1;0;0;0;0;0;1
"Acer";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i3";2.4;8;"SSD";128;0;1.5;32980;1;0;0;0;1;0;0
"Razer";"Gaming";17.3;"High";2160;3840;255;1;0;"Intel";"Core i7";2.9;32;"SSD";512;0;3.5;292986;0;0;1;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1440;2560;210;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;1.1;111834;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.1;27652;0;0;1;0;0;1;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.7;63190;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.6;8;"SSD";256;0;1.3;87912;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;3.2;147832;0;0;1;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.9;128884;0;0;1;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;2.0;35644;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Quad";1.6;4;"Flash Storage";16;0;1.5;17316;1;0;0;0;0;0;1
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";128;0;2.3;31435;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.6;16;"SSD";512;1024;2.7;95850;0;0;1;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;32;"SSD";512;1024;4.4;163723;0;0;1;0;1;0;0
"HP";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.6;48484;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;2.2;38041;1;0;0;0;1;0;0
"HP";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;1.5;99633;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;4;"SSD";256;0;2.2;39373;0;1;0;0;1;0;0
"HP";"2 in 1 Convertible";11.6;"Small";768;1366;135;1;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.4;32767;1;0;0;0;0;0;1
"Asus";"Ultrabook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.3;8;"SSD";512;0;1.5;54665;0;0;1;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;121318;1;0;0;0;1;0;0
"HP";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;1.5;78215;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;1.9;15930;1;0;0;0;0;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";128;1024;2.1;101178;0;0;1;0;1;0;0
"Dell";"Notebook";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.8;46087;0;1;0;0;0;1;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.8;8;"SSD";256;0;2.0;101391;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;2.3;41931;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;1.9;50349;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;2.0;23922;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i7";2.8;8;"SSD";256;0;1.3;136343;1;0;0;0;1;0;0
"Dell";"Notebook";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;1.6;34578;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;24988;1;0;0;0;0;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.3;45323;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.6;8;"SSD";256;0;1.8;71874;0;1;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;1.1;68464;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.5;54185;0;0;1;0;0;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";2.5;16;"SSD";512;0;1.3;63871;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;48484;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";13.3;"Small";768;1366;118;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.2;58341;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;103896;1;0;0;0;1;0;0
"Acer";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;48058;1;0;0;0;1;0;0
"Dell";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.2;94731;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.4;56210;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;25521;0;1;0;0;0;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;2.0;73952;1;0;0;0;1;0;0
"Lenovo";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i3";2.4;4;"SSD";180;0;1.4;39160;1;0;0;0;1;0;0
"Samsung";"Ultrabook";15.0;"Moderate";1080;1920;147;0;0;"Intel";"Core i7";2.7;16;"SSD";256;0;1.2;98514;0;0;1;0;1;0;0
